ProductOrServiceCode,ProductOrServiceCodeText,ServicesCategory,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,Simple,HostNation3Category,Unseperated,IsService,IsCatchAllCode,DoDportfolioGroup,DoDportfolio,DoDportfolioCategory,DoDportfolioSubCategory,PlatformPortfolio,ProductsCategory,ProductOrServiceArea,isRnD1to5,PBLscore,IsPossibleReclassification,IsPossibleSoftwareEngineering,RnD_BudgetActivity,ProductServiceOrRnDarea,CanadaSector,OCOcrisisScore,VAPortfolio,OCOcrisisPercent,CrisisPercent,CrisisProductOrServiceArea,IsRnDdefenseSystem,Level1_Code,Level1_Category,Level2_Code,Level2_Category
AS35,R&D- MODAL TRANSPORTATION: RAIL (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AS,35,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,PAMS,,,,,
AS36,R&D- MODAL TRANSPORTATION: RAIL (MANAGEMENT/SUPPORT),PAMS,A,AS,36,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS37,R&D- MODAL TRANSPORTATION: RAIL (COMMERCIALIZED),R&D,A,AS,37,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS40,R&D-TRANS-MARINE,R&D,A,AS,40,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS41,MARINE TRANSPORTATION (BASIC),R&D,A,AS,41,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS42,R&D- MODAL TRANSPORTATION: MARINE (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AS,42,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS43,MARINE TRANSPORTATION (ADVANCED),R&D,A,AS,43,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS44,MARINE TRANSPORTATION (ENGINEERING),R&D,A,AS,44,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS45,MARINE TRANSPORTATION (OPERATIONAL),R&D,A,AS,45,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,PAMS,,,,,
AS46,R&D- MODAL TRANSPORTATION: MARINE (MANAGEMENT/SUPPORT),PAMS,A,AS,46,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS47,R&D- MODAL TRANSPORTATION: MARINE (COMMERCIALIZED),R&D,A,AS,47,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS90,R&D-OTHER MODAL TRANS,R&D,A,AS,90,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS91,OTHER MODAL TRANSPORTATION (BASIC),R&D,A,AS,91,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS92,R&D- MODAL TRANSPORTATION: OTHER MODAL (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AS,92,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS93,R&D- MODAL TRANSPORTATION: OTHER MODAL (ADVANCED DEVELOPMENT),R&D,A,AS,93,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS94,R&D-OTHER MODAL TRANS-ENG DEV,R&D,A,AS,94,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AS95,RDTE/Transportation - Other - Eng/Manuf Develop,R&D,A,AS,95,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,PAMS,,,,,
AS96,R&D-OTHER MODAL TRANS-MGMT SUP,PAMS,A,AS,96,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AS97,R&D- MODAL TRANSPORTATION: OTHER MODAL (COMMERCIALIZED),R&D,A,AS,97,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT10,R&D-TRANS-ROADS-BRIDGES,R&D,A,AT,10,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT11,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (BASIC RESEARCH)",R&D,A,AT,11,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT12,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)",R&D,A,AT,12,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT13,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (ADVANCED DEVELOPMENT)",R&D,A,AT,13,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT14,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (ENGINEERING DEVELOPMENT)",R&D,A,AT,14,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT15,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (OPERATIONAL SYSTEMS DEVELOPMENT)",R&D,A,AT,15,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,PAMS,,,,,
AT16,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (MANAGEMENT/SUPPORT)",PAMS,A,AT,16,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT17,"R&D- OTHER TRANSPORTATION: HIGHWAYS, ROADS, AND BRIDGES (COMMERCIALIZED)",R&D,A,AT,17,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0.0001,NULL,R&D,,,,,
AT20,R&D-TRANS-HUMAN FACTORS,R&D,A,AT,20,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT21,R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (BASIC RESEARCH),R&D,A,AT,21,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT22,R&D- OTHER TRANSPORTATION: HUMAN FACTORS (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AT,22,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT23,R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (ADVANCED DEVELOPMENT),R&D,A,AT,23,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT24,R&D-TRANS-HUMAN FACTORS-ENG DEV,R&D,A,AT,24,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT25,R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AT,25,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,PAMS,,,,,
AT26,R&D- OTHER TRANSPORTATION: HUMAN FACTORS CONCERNING TRANSPORTATION (MANAGEMENT/SUPPORT),PAMS,A,AT,26,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT27,R&D-TRANS-HUMAN FACTORS-COMERCLIZ,R&D,A,AT,27,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT30,R&D-TRANS-NAVIGATION AIDS,R&D,A,AT,30,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,C4ISR,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT31,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (BASIC RESEARCH),R&D,A,AT,31,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),C4ISR,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT32,R&D-TRANS-NAVIGATION AIDS-A RES/EXP,R&D,A,AT,32,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),C4ISR,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT33,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (ADVANCED DEVELOPMENT),R&D,A,AT,33,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),C4ISR,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT34,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (ENGINEERING DEVELOPMENT),R&D,A,AT,34,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),C4ISR,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT35,R&D-TRANS-NAVIGATION AIDS-OPSY DEV,R&D,A,AT,35,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),C4ISR,0,Other R&D and Knowledge Based,0,NULL,PAMS,,,,,
AT36,R&D- OTHER TRANSPORTATION: NAVIGATION AND NAVIGATIONAL AIDS (MANAGEMENT/SUPPORT),PAMS,A,AT,36,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,C4ISR,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT37,R&D: Transportation-Navigation Aids-Commercialization,R&D,A,AT,37,A7,Services,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),C4ISR,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT40,R&D-TRANS-PASS SAFETY,R&D,A,AT,40,A0,R&D,Service,NULL,1,NULL,1.  Research and Development,6.  Pre-FY 1998 2-Digit Category,Pre-FY 1998 2-Digit Category,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,NULL,NULL,NULL,NULL,Uncategorized R&D,Uncategorized R&D,Other R&D and Knowledge Based,NULL,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT41,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (BASIC RESEARCH),R&D,A,AT,41,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT42,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,A,AT,42,A2,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Exploratory Development (6.2),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Applied Research (6.2),Applied Research (6.2),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT43,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (ADVANCED DEVELOPMENT),R&D,A,AT,43,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT44,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (ENGINEERING DEVELOPMENT),R&D,A,AT,44,A4,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Engineering Development (6.4),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Component Development & Prototypes (6.4),Advanced Component Development & Prototypes (6.4),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT45,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,A,AT,45,A5,R&D,Service,NULL,1,NULL,1.  Research and Development,2.  Operational Systems Development,Operational Systems Development (6.5),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,System Development & Demonstration (6.5),System Development & Demonstration (6.5),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,PAMS,,,,,
AT46,R&D- OTHER TRANSPORTATION: PASSENGER SAFETY AND SECURITY (MANAGEMENT/SUPPORT),PAMS,A,AT,46,A6,Services,Service,NULL,1,NULL,2.  Knowledge Based Services,2.  Program Management Services,RDT&E Management Support (6.6),NULL,Other R&D and Knowledge Based,Services or R&D,PAMS,0,NULL,NULL,NULL,NULL,PAMS,Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT47,R&D-TRANS-PASS SAFETY-COMERCLIZ,R&D,A,AT,47,A7,R&D,Service,NULL,1,NULL,1.  Research and Development,4.  Commericalization,Commericalization,NULL,Other R&D and Knowledge Based,Services or R&D,R&D,0,NULL,NULL,NULL,Operational Systems Development (6.7),Operational Systems Development (6.7),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,0,NULL,R&D,,,,,
AT51,PIPELINE SAFETY (BASIC),R&D,A,AT,51,A1,R&D,Service,NULL,1,NULL,1.  Research and Development,3.  Technology Base,Basic Research (6.1),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Basic Research (6.1),Basic Research (6.1),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
AT53,PIPELINE SAFETY (ADVANCED),R&D,A,AT,53,A3,R&D,Service,NULL,1,NULL,1.  Research and Development,1.  Systems Development,Advanced Development (6.3),NULL,Other R&D and Knowledge Based,Services or R&D,R&D,1,NULL,NULL,NULL,Advanced Technology Development (6.3),Advanced Technology Development (6.3),Other R&D and Knowledge Based,0,Other R&D and Knowledge Based,NULL,NULL,R&D,,,,,
