

====================================================
Starting ETL.Sp_FPDSdelta_5_FixCodeNameMismatch
Start Time: 2026-06-13 12:08:37
Total record to process: 1425010
====================================================
sam_exception









recipient_duns	recipient_uei	recipient_parent_duns	recipient_parent_uei	contract_transaction_unique_key



























productorservicecode	product_or_service_code_description	minofsignedyear	maxofsignedyear	minoflast_modified_year	maxoflast_modified_year	PlatformPortfolio	ProductServiceOrRnDarea	RnD_budgetActivity
170	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BADEN-WURTTEMBERG	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-05-26 00:00:00.0000000	NULL	NULL	NULL	NULL				BAGMATI	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL				BAJA CALIFORNIA NORTE	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL				BALEARES	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-03-28 00:00:00.0000000	NULL	NULL	NULL	NULL				BAMAKO	NULL	NULL	NULL	NULL	NULL	NULL
1060	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				BANGKOK	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL				BARCELONA	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BARI	NULL	NULL	NULL	NULL	NULL	NULL
657	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				BAYERN	NULL	NULL	NULL	NULL	NULL	NULL
244	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				BC	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-04-04 00:00:00.0000000	NULL	NULL	NULL	NULL				BE	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL				BEDFORDSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
54	2023-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL				BEIJING	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL				BELIZE	NULL	NULL	NULL	NULL	NULL	NULL
26	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BERKSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
16	2023-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL				BERLIN	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-01-19 00:00:00.0000000	NULL	NULL	NULL	NULL				BILKENT	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL				BIZKAIA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BL	NULL	NULL	NULL	NULL	NULL	NULL
12	2023-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL				BOLOGNA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-03-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BOLZANO	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-03-09 00:00:00.0000000	NULL	NULL	NULL	NULL				BRANDENBURG	NULL	NULL	NULL	NULL	NULL	NULL
254	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BREMEN	NULL	NULL	NULL	NULL	NULL	NULL
11	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				BRESCIA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				BRITISH VIRGIN ISLANDS	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				BRUNEI & MUARA	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-02-24 00:00:00.0000000	NULL	NULL	NULL	NULL				BRUSSEL-HOOFDSTAD	NULL	NULL	NULL	NULL	NULL	NULL
77	2023-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL				BRUXELLES-CAPITALE	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-05-25 00:00:00.0000000	NULL	NULL	NULL	NULL				BS	NULL	NULL	NULL	NULL	NULL	NULL
43	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				BUCKINGHAMSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
25	2023-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL				BUCURESTI	NULL	NULL	NULL	NULL	NULL	NULL
13	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				BUENOS AIRES	NULL	NULL	NULL	NULL	NULL	NULL
9	2023-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL				BULACAN	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-01-05 00:00:00.0000000	NULL	NULL	NULL	NULL				BURGAS	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL				BURKINA FASO/KADIOGO	NULL	NULL	NULL	NULL	NULL	NULL
80	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				BUSAN	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL				BY	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-06-02 00:00:00.0000000	NULL	NULL	NULL	NULL				C	NULL	NULL	NULL	NULL	NULL	NULL
99	2023-06-23 00:00:00.0000000	NULL	NULL	NULL	NULL				CADIZ	NULL	NULL	NULL	NULL	NULL	NULL
10	2023-07-10 00:00:00.0000000	NULL	NULL	NULL	NULL				CAIRO	NULL	NULL	NULL	NULL	NULL	NULL
2	2022-11-16 00:00:00.0000000	NULL	NULL	NULL	NULL				CALTANISSETTA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-01-30 00:00:00.0000000	NULL	NULL	NULL	NULL				CAMARINES SUR	NULL	NULL	NULL	NULL	NULL	NULL
48	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				CAMBRIDGESHIRE	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-30 00:00:00.0000000	NULL	NULL	NULL	NULL				CANTABRIA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-03-05 00:00:00.0000000	NULL	NULL	NULL	NULL				CAPITAL	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-02-15 00:00:00.0000000	NULL	NULL	NULL	NULL				CAPITAL GOVERNORATE	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				CASERTA	NULL	NULL	NULL	NULL	NULL	NULL
39	2023-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL				CATANIA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-01-11 00:00:00.0000000	NULL	NULL	NULL	NULL				CAVITE	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-06-08 00:00:00.0000000	NULL	NULL	NULL	NULL				CDMEX	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-05-02 00:00:00.0000000	NULL	NULL	NULL	NULL				CEBU	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-04-25 00:00:00.0000000	NULL	NULL	NULL	NULL				CENTRAL	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL				CENTRAL EQUATORIA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-30 00:00:00.0000000	NULL	NULL	NULL	NULL				CENTRAL EQUATORIA STATE	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-02-17 00:00:00.0000000	NULL	NULL	NULL	NULL				CENTRE-VAL DE LOIRE	NULL	NULL	NULL	NULL	NULL	NULL
35	2023-07-19 00:00:00.0000000	NULL	NULL	NULL	NULL				CEUTA	NULL	NULL	NULL	NULL	NULL	NULL
16	2023-03-29 00:00:00.0000000	NULL	NULL	NULL	NULL				CHANIA	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-03-29 00:00:00.0000000	NULL	NULL	NULL	NULL				CHANNEL ISLANDS	NULL	NULL	NULL	NULL	NULL	NULL
9	2023-07-05 00:00:00.0000000	NULL	NULL	NULL	NULL				CHARLEROI	NULL	NULL	NULL	NULL	NULL	NULL
20	2023-04-19 00:00:00.0000000	NULL	NULL	NULL	NULL				CHESHIRE	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-06-19 00:00:00.0000000	NULL	NULL	NULL	NULL				CHIANG MAI	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-02-22 00:00:00.0000000	NULL	NULL	NULL	NULL				CHIBA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-03-15 00:00:00.0000000	NULL	NULL	NULL	NULL				CHIETI	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL				CHIHUAHUA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL				CHILANZAR	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-04-04 00:00:00.0000000	NULL	NULL	NULL	NULL				CHISINAU	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-07 00:00:00.0000000	NULL	NULL	NULL	NULL				CHIYODA-KU	NULL	NULL	NULL	NULL	NULL	NULL
27	2023-07-14 00:00:00.0000000	NULL	NULL	NULL	NULL				CHON BURI	NULL	NULL	NULL	NULL	NULL	NULL
11	2023-05-11 00:00:00.0000000	NULL	NULL	NULL	NULL				CHONBUK	NULL	NULL	NULL	NULL	NULL	NULL
88	2023-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL				CHONNAM	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				CHUI REGION	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-05-09 00:00:00.0000000	NULL	NULL	NULL	NULL				CHUNGCHEONGBUK-DO	NULL	NULL	NULL	NULL	NULL	NULL
9	2023-03-13 00:00:00.0000000	NULL	NULL	NULL	NULL				CHUNGCHEONGNAM-DO	NULL	NULL	NULL	NULL	NULL	NULL
67	2023-07-19 00:00:00.0000000	NULL	NULL	NULL	NULL				CHUNGNAM	NULL	NULL	NULL	NULL	NULL	NULL
174	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				CIUDAD DE MEXICO	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-03-23 00:00:00.0000000	NULL	NULL	NULL	NULL				CLEVELAND	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-12-06 00:00:00.0000000	NULL	NULL	NULL	NULL				CLUJ	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-04-12 00:00:00.0000000	NULL	NULL	NULL	NULL				CLWYD	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				CM-CE	NULL	NULL	NULL	NULL	NULL	NULL
11	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				CO ANTRIM	NULL	NULL	NULL	NULL	NULL	NULL
27	2023-06-22 00:00:00.0000000	NULL	NULL	NULL	NULL				CO DUBLIN	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-05-22 00:00:00.0000000	NULL	NULL	NULL	NULL				COCHABAMBA	NULL	NULL	NULL	NULL	NULL	NULL
23	2023-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL				COMAYAGUA	NULL	NULL	NULL	NULL	NULL	NULL
354	2023-07-14 00:00:00.0000000	NULL	NULL	NULL	NULL				CONSTANTA	NULL	NULL	NULL	NULL	NULL	NULL
20	2023-06-23 00:00:00.0000000	NULL	NULL	NULL	NULL				CORDOBA	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-07-13 00:00:00.0000000	NULL	NULL	NULL	NULL				CORNWALL	NULL	NULL	NULL	NULL	NULL	NULL
34	2023-07-05 00:00:00.0000000	NULL	NULL	NULL	NULL				CORTES	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				COUNTY ANTRIM	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-02-08 00:00:00.0000000	NULL	NULL	NULL	NULL				COVASNA	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-05-16 00:00:00.0000000	NULL	NULL	NULL	NULL				CUAUHTEMOC	NULL	NULL	NULL	NULL	NULL	NULL
18	2023-04-05 00:00:00.0000000	NULL	NULL	NULL	NULL				CUMBRIA	NULL	NULL	NULL	NULL	NULL	NULL
6	2023-03-28 00:00:00.0000000	NULL	NULL	NULL	NULL				CUNDINAMARCA	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-03-07 00:00:00.0000000	NULL	NULL	NULL	NULL				CUNEO	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL				D. C.	NULL	NULL	NULL	NULL	NULL	NULL
32	2023-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL				D. N.	NULL	NULL	NULL	NULL	NULL	NULL
130	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				D.C.	NULL	NULL	NULL	NULL	NULL	NULL
69	2023-07-10 00:00:00.0000000	NULL	NULL	NULL	NULL				DAEGU	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-12 00:00:00.0000000	NULL	NULL	NULL	NULL				DAEJEON	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL				DAR ES SALAAM	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-01-23 00:00:00.0000000	NULL	NULL	NULL	NULL				DAVAO DEL SUR	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-07-17 00:00:00.0000000	NULL	NULL	NULL	NULL				DC	NULL	NULL	NULL	NULL	NULL	NULL
22	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				DELHI	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				DEMERARA	NULL	NULL	NULL	NULL	NULL	NULL
2	2022-12-08 00:00:00.0000000	NULL	NULL	NULL	NULL				DEVON	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-06-23 00:00:00.0000000	NULL	NULL	NULL	NULL				DF	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-11-21 00:00:00.0000000	NULL	NULL	NULL	NULL				DHAKA	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL				DISTRITO FEDERAL	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-03-08 00:00:00.0000000	NULL	NULL	NULL	NULL				DJIBOUTI	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-06-16 00:00:00.0000000	NULL	NULL	NULL	NULL				DKI JAKARTA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-06-21 00:00:00.0000000	NULL	NULL	NULL	NULL				DL	NULL	NULL	NULL	NULL	NULL	NULL
22	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				DORSET	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL				DRENTHE	NULL	NULL	NULL	NULL	NULL	NULL
2833	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				DUBAI	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-03-02 00:00:00.0000000	NULL	NULL	NULL	NULL				EAST SUSSEX	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL				EAST YORKSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-07-28 00:00:00.0000000	NULL	NULL	NULL	NULL				EC-P	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-06-20 00:00:00.0000000	NULL	NULL	NULL	NULL				ERBIL	NULL	NULL	NULL	NULL	NULL	NULL
121	2023-07-05 00:00:00.0000000	NULL	NULL	NULL	NULL				ESSEX	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-06-26 00:00:00.0000000	NULL	NULL	NULL	NULL				ESTADO DE MEXICO	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-04-20 00:00:00.0000000	NULL	NULL	NULL	NULL				FCT	NULL	NULL	NULL	NULL	NULL	NULL
6	2023-07-20 00:00:00.0000000	NULL	NULL	NULL	NULL				FIFE	NULL	NULL	NULL	NULL	NULL	NULL
10	2023-04-21 00:00:00.0000000	NULL	NULL	NULL	NULL				FIRENZE	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-02-14 00:00:00.0000000	NULL	NULL	NULL	NULL				FLEVOLAND	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-05-04 00:00:00.0000000	NULL	NULL	NULL	NULL				FOGGIA	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-06-05 00:00:00.0000000	NULL	NULL	NULL	NULL				FOVAROS	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-10-07 00:00:00.0000000	NULL	NULL	NULL	NULL				FR	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL				FRANCISCO MORAZAN	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-03-10 00:00:00.0000000	NULL	NULL	NULL	NULL				FUJAIRAH	NULL	NULL	NULL	NULL	NULL	NULL
27	2023-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL				FUKUOKA	NULL	NULL	NULL	NULL	NULL	NULL
2	2022-10-18 00:00:00.0000000	NULL	NULL	NULL	NULL				FUKUSHIMA	NULL	NULL	NULL	NULL	NULL	NULL
15	2023-07-16 00:00:00.0000000	NULL	NULL	NULL	NULL				GANGWON	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-07-18 00:00:00.0000000	NULL	NULL	NULL	NULL				GAUTENG	NULL	NULL	NULL	NULL	NULL	NULL
3582	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				GE	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-04-24 00:00:00.0000000	NULL	NULL	NULL	NULL				GELDERLAND	NULL	NULL	NULL	NULL	NULL	NULL
174	2023-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL				GENOVA	NULL	NULL	NULL	NULL	NULL	NULL
26	2023-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL				GENT	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-07-07 00:00:00.0000000	NULL	NULL	NULL	NULL				GIPUZKOA	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL				GL	NULL	NULL	NULL	NULL	NULL	NULL
88	2023-07-08 00:00:00.0000000	NULL	NULL	NULL	NULL				GLOUCESTERSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				GP	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-05-17 00:00:00.0000000	NULL	NULL	NULL	NULL				GR CAYMAN	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-06-13 00:00:00.0000000	NULL	NULL	NULL	NULL				GREATER LONDON	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-05-27 00:00:00.0000000	NULL	NULL	NULL	NULL				GREATER MANCHESTER	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-02-27 00:00:00.0000000	NULL	NULL	NULL	NULL				GRONINGEN	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-04-21 00:00:00.0000000	NULL	NULL	NULL	NULL				GRONLAND	NULL	NULL	NULL	NULL	NULL	NULL
12	2023-07-06 00:00:00.0000000	NULL	NULL	NULL	NULL				GUANGDONG	NULL	NULL	NULL	NULL	NULL	NULL
44	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				GUATEMALA	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-07-28 00:00:00.0000000	NULL	NULL	NULL	NULL				GUAYAS	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-06-13 00:00:00.0000000	NULL	NULL	NULL	NULL				GUJARAT	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-02-21 00:00:00.0000000	NULL	NULL	NULL	NULL				GWANGJU	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-11-18 00:00:00.0000000	NULL	NULL	NULL	NULL				GWENT	NULL	NULL	NULL	NULL	NULL	NULL
46	2023-05-15 00:00:00.0000000	NULL	NULL	NULL	NULL				GYEONGBUK	NULL	NULL	NULL	NULL	NULL	NULL
740	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				GYEONGGI	NULL	NULL	NULL	NULL	NULL	NULL
27	2023-07-28 00:00:00.0000000	NULL	NULL	NULL	NULL				GYEONGGI-DO	NULL	NULL	NULL	NULL	NULL	NULL
167	2023-05-23 00:00:00.0000000	NULL	NULL	NULL	NULL				GYEONGNAM	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-02-15 00:00:00.0000000	NULL	NULL	NULL	NULL				GYEONGSANGBUK-DO	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL				GYOR-MOSON-SOPRON MEGYE	NULL	NULL	NULL	NULL	NULL	NULL
8	2023-07-25 00:00:00.0000000	NULL	NULL	NULL	NULL				HA NOI	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-04-17 00:00:00.0000000	NULL	NULL	NULL	NULL				HADRAMOUT	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-06-12 00:00:00.0000000	NULL	NULL	NULL	NULL				HALLE-VILVOORDE	NULL	NULL	NULL	NULL	NULL	NULL
6	2023-06-09 00:00:00.0000000	NULL	NULL	NULL	NULL				HAMBURG	NULL	NULL	NULL	NULL	NULL	NULL
54	2023-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL				HAMPSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
32	2023-07-30 00:00:00.0000000	NULL	NULL	NULL	NULL				HANOI	NULL	NULL	NULL	NULL	NULL	NULL
19	2023-05-04 00:00:00.0000000	NULL	NULL	NULL	NULL				HANTS	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-30 00:00:00.0000000	NULL	NULL	NULL	NULL				HARJU MAAKOND	NULL	NULL	NULL	NULL	NULL	NULL
27	2023-08-04 00:00:00.0000000	NULL	NULL	NULL	NULL				HARJUMAA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-03-22 00:00:00.0000000	NULL	NULL	NULL	NULL				HARYANA	NULL	NULL	NULL	NULL	NULL	NULL
6	2023-05-03 00:00:00.0000000	NULL	NULL	NULL	NULL				HASSELT	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-02-06 00:00:00.0000000	NULL	NULL	NULL	NULL				HEREDIA	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-05-10 00:00:00.0000000	NULL	NULL	NULL	NULL				HERTFORDSHIRE	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-07-28 00:00:00.0000000	NULL	NULL	NULL	NULL				HERTS	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-07-27 00:00:00.0000000	NULL	NULL	NULL	NULL				HESSE	NULL	NULL	NULL	NULL	NULL	NULL
520	2023-08-01 00:00:00.0000000	NULL	NULL	NULL	NULL				HESSEN	NULL	NULL	NULL	NULL	NULL	NULL
52	2023-07-19 00:00:00.0000000	NULL	NULL	NULL	NULL				HIROSHIMA	NULL	NULL	NULL	NULL	NULL	NULL
8	2023-07-19 00:00:00.0000000	NULL	NULL	NULL	NULL				HLAVNI MESTO PRAHA	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-03-06 00:00:00.0000000	NULL	NULL	NULL	NULL				HO CHI MINH	NULL	NULL	NULL	NULL	NULL	NULL
9	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				HO CHI MINH CITY	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-02-28 00:00:00.0000000	NULL	NULL	NULL	NULL				HOKKAIDO	NULL	NULL	NULL	NULL	NULL	NULL
1263	2023-07-19 00:00:00.0000000	NULL	NULL	NULL	NULL				HONG KONG ISLAND	NULL	NULL	NULL	NULL	NULL	NULL
20	2023-07-31 00:00:00.0000000	NULL	NULL	NULL	NULL				HOVEDSTADEN	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-07-26 00:00:00.0000000	NULL	NULL	NULL	NULL				HSINCHU COUNTY	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-01-27 00:00:00.0000000	NULL	NULL	NULL	NULL				HUAIROU DISTRICT	NULL	NULL	NULL	NULL	NULL	NULL
11	2023-06-29 00:00:00.0000000	NULL	NULL	NULL	NULL				HYOGO	NULL	NULL	NULL	NULL	NULL	NULL
1	2023-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL				IBARAKI	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL				ILE DE FRANCE	NULL	NULL	NULL	NULL	NULL	NULL
84	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				ILE-DE-FRANCE	NULL	NULL	NULL	NULL	NULL	NULL
1	2022-10-01 00:00:00.0000000	NULL	NULL	NULL	NULL				ILFOV	NULL	NULL	NULL	NULL	NULL	NULL
6	2023-05-02 00:00:00.0000000	NULL	NULL	NULL	NULL				INAGUA	NULL	NULL	NULL	NULL	NULL	NULL
19	2023-07-23 00:00:00.0000000	NULL	NULL	NULL	NULL				INCHEON	NULL	NULL	NULL	NULL	NULL	NULL
3	2023-04-10 00:00:00.0000000	NULL	NULL	NULL	NULL				INCHON	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-05-05 00:00:00.0000000	NULL	NULL	NULL	NULL				IRAKLEIO	NULL	NULL	NULL	NULL	NULL	NULL
20	2023-07-07 00:00:00.0000000	NULL	NULL	NULL	NULL				ISLAMABAD	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-05-02 00:00:00.0000000	NULL	NULL	NULL	NULL				ISLE OF WIGHT	NULL	NULL	NULL	NULL	NULL	NULL
10	2023-07-10 00:00:00.0000000	NULL	NULL	NULL	NULL				IWATE	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-04-02 00:00:00.0000000	NULL	NULL	NULL	NULL				JABAL ALHUSSAIN	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-08-02 00:00:00.0000000	NULL	NULL	NULL	NULL				JADRANSKO-PRIMORSKI	NULL	NULL	NULL	NULL	NULL	NULL
14	2023-08-06 00:00:00.0000000	NULL	NULL	NULL	NULL				JAKARTA	NULL	NULL	NULL	NULL	NULL	NULL
20	2023-08-03 00:00:00.0000000	NULL	NULL	NULL	NULL				JEJU	NULL	NULL	NULL	NULL	NULL	NULL
62	2023-06-14 00:00:00.0000000	NULL	NULL	NULL	NULL				JEONBUK	NULL	NULL	NULL	NULL	NULL	NULL
4	2023-04-04 00:00:00.0000000	NULL	NULL	NULL	NULL				JEONNAM	NULL	NULL	NULL	NULL	NULL	NULL
2	2023-04-25 00:00:00.0000000	NULL	NULL	NULL	NULL				JOHANNESBURG	NULL	NULL	NULL	NULL	NULL	NULL
1854	2023-08-05 00:00:00.0000000	NULL	NULL	NULL	NULL				KANAGAWA	NULL	NULL	NULL	NULL	NULL	NULL
5	2023-06-01 00:00:00.0000000	NULL	NULL	NULL	NULL				KARNATAKA	NULL	NULL	NULL	NULL	NULL	NULL
7	2023-05-25 00:00:00.0000000	NULL	NULL	NULL	NULL				KATHMANDU	NULL	NULL	NULL	NULL	NULL	NULL
